FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID,action_taken_date,company_name_clean,is_warning_letter,is_device,is_drug,is_biologic,is_medtech_pharma
3001859120,Pacific Nutritional Foods LLC,Oregon,United States,Food/Cosmetics,10/09/2009,Warning Letter,74504,2009-10-09,Pacific Nutritional Foods LLC,True,False,False,False,False
3003211028,Tampa Peanut Distributors Inc,Florida,United States,Food/Cosmetics,10/09/2009,Warning Letter,74964,2009-10-09,Tampa Peanut Distributors Inc,True,False,False,False,False
3001572933,Old Acres Farm,New York,United States,Veterinary,10/09/2009,Warning Letter,75544,2009-10-09,Old Acres Farm,True,False,False,False,False
3002815606,"Evergreen Acres Dairy, LLC",Minnesota,United States,Veterinary,10/09/2009,Warning Letter,76088,2009-10-09,"Evergreen Acres Dairy, LLC",True,False,False,False,False
3007646544,Lasik Vision Institute,Wisconsin,United States,Devices,10/09/2009,Warning Letter,79165,2009-10-09,Lasik Vision Institute,True,True,False,False,True
3007630430,The Lasik Vision Institute,Indiana,United States,Devices,10/09/2009,Warning Letter,79166,2009-10-09,The Lasik Vision Institute,True,True,False,False,True
3007630422,LasikPlus Vision Center,Indiana,United States,Devices,10/09/2009,Warning Letter,79167,2009-10-09,LasikPlus Vision Center,True,True,False,False,True
3007692557,Laser Eye Care of California,California,United States,Devices,10/09/2009,Warning Letter,79168,2009-10-09,Laser Eye Care of California,True,True,False,False,True
3003324550,Lasik Vision Institute,Florida,United States,Devices,10/09/2009,Warning Letter,79169,2009-10-09,Lasik Vision Institute,True,True,False,False,True
3007678698,LCA Vision Inc.,Maryland,United States,Devices,10/09/2009,Warning Letter,79170,2009-10-09,LCA Vision Inc.,True,True,False,False,True
3007624990,"LCA Vision, Inc",Minnesota,United States,Devices,10/09/2009,Warning Letter,79171,2009-10-09,"LCA Vision, Inc",True,True,False,False,True
3007625186,LCA Vision Inc.,Minnesota,United States,Devices,10/09/2009,Warning Letter,79172,2009-10-09,LCA Vision Inc.,True,True,False,False,True
3007743685,LasikPlus Vision Center,Colorado,United States,Devices,10/09/2009,Warning Letter,79173,2009-10-09,LasikPlus Vision Center,True,True,False,False,True
3007603809,TLC Laser Eye Centers,Maryland,United States,Devices,10/09/2009,Warning Letter,79174,2009-10-09,TLC Laser Eye Centers,True,True,False,False,True
3007694927,LasikPlus,Kentucky,United States,Devices,10/09/2009,Warning Letter,79175,2009-10-09,LasikPlus,True,True,False,False,True
3007696121,TLC Laser Eye Centers,Maryland,United States,Devices,10/09/2009,Warning Letter,79176,2009-10-09,TLC Laser Eye Centers,True,True,False,False,True
3007753470,TLC Laser Eye Center,Virginia,United States,Devices,10/09/2009,Warning Letter,79177,2009-10-09,TLC Laser Eye Center,True,True,False,False,True
3007726866,Lasik Vision Institute,Arizona,United States,Devices,10/09/2009,Warning Letter,79178,2009-10-09,Lasik Vision Institute,True,True,False,False,True
3007732533,Lasik Plus,Illinois,United States,Devices,10/09/2009,Warning Letter,79179,2009-10-09,Lasik Plus,True,True,False,False,True
3007757584,TLC Laser Eye Center d/b/a/ TLC Pittsburgh,Pennsylvania,United States,Devices,10/09/2009,Warning Letter,79180,2009-10-09,TLC Laser Eye Center d/b/a/ TLC Pittsburgh,True,True,False,False,True
3007721597,LasikPlus Vision Center,North Carolina,United States,Devices,10/09/2009,Warning Letter,79181,2009-10-09,LasikPlus Vision Center,True,True,False,False,True
3002958772,CHEESEWICH LTD. DBA REGISTRY STEAKS & SEAFOOD,Illinois,United States,Food/Cosmetics,10/08/2009,Warning Letter,71083,2009-10-08,CHEESEWICH LTD. DBA REGISTRY STEAKS & SEAFOOD,True,False,False,False,False
3007816289,Energy Miracle Enterprises,Connecticut,United States,Devices,10/08/2009,Warning Letter,75884,2009-10-08,Energy Miracle Enterprises,True,True,False,False,True
1000208638,Gregory Pharmaceutical Holdings Inc.,Tennessee,United States,Drugs,10/08/2009,Warning Letter,76024,2009-10-08,Gregory Pharmaceutical Holdings Inc.,True,False,True,False,True
3007868439,www.novalistintegra.com,-,Canada,Biologics,10/08/2009,Warning Letter,78064,2009-10-08,www.novalistintegra.com,True,False,False,True,True
1828464,"Symmetry Medical USA, Inc",Indiana,United States,Devices,10/07/2009,Warning Letter,71063,2009-10-07,"Symmetry Medical USA, Inc",True,True,False,False,True
3007208013,"Symmetry Surgical, Inc.",Tennessee,United States,Devices,10/07/2009,Warning Letter,71063,2009-10-07,"Symmetry Surgical, Inc.",True,True,False,False,True
3023220,Fresh Foods of Washington Inc,Washington,United States,Food/Cosmetics,10/07/2009,Warning Letter,71303,2009-10-07,Fresh Foods of Washington Inc,True,False,False,False,False
1221765,"Multi-Med, Inc.",New Hampshire,United States,Devices,10/07/2009,Warning Letter,79184,2009-10-07,"Multi-Med, Inc.",True,True,False,False,True
3006489197,"Washington Homeopathic Products, Inc.",West Virginia,United States,Biologics,10/06/2009,Warning Letter,78944,2009-10-06,"Washington Homeopathic Products, Inc.",True,False,False,True,True
1000220451,"BRI Institutional Review Board, Inc.",Texas,United States,Drugs,10/05/2009,Warning Letter,70824,2009-10-05,"BRI Institutional Review Board, Inc.",True,False,True,False,True
1314700,H.P. Hood Inc.,New York,United States,Food/Cosmetics,10/05/2009,Warning Letter,73023,2009-10-05,H.P. Hood Inc.,True,False,False,False,False
1929573,"East Wind Community, Inc",Missouri,United States,Food/Cosmetics,10/05/2009,Warning Letter,74526,2009-10-05,"East Wind Community, Inc",True,False,False,False,False
3007412977,Mystical One Llc,New York,United States,Food/Cosmetics,10/05/2009,Warning Letter,76445,2009-10-05,Mystical One Llc,True,False,False,False,False
3000178022,Phoenix Bio-Tech Corporation,-,Canada,Devices,10/05/2009,Warning Letter,76804,2009-10-05,Phoenix Bio-Tech Corporation,True,True,False,False,True
3004468271,Medibo N.V.,-,Belgium,Devices,10/02/2009,Warning Letter,69823,2009-10-02,Medibo N.V.,True,True,False,False,True
2910411,CTC Food International Inc,California,United States,Food/Cosmetics,10/02/2009,Warning Letter,72863,2009-10-02,CTC Food International Inc,True,False,False,False,False
3004620982,"Phoenix Medical Devices, LLC",California,United States,Devices,09/29/2009,Warning Letter,65923,2009-09-29,"Phoenix Medical Devices, LLC",True,True,False,False,True
3000300238,Weartech International Inc,California,United States,Devices,09/29/2009,Warning Letter,74143,2009-09-29,Weartech International Inc,True,True,False,False,True
3001545640,"Drugs Are Us, Inc., dba Hopewell Pharmacy",New Jersey,United States,Drugs,09/28/2009,Warning Letter,67684,2009-09-28,"Drugs Are Us, Inc., dba Hopewell Pharmacy",True,False,True,False,True
3007747984,Advantage Communications Enterprises,Michigan,United States,Food/Cosmetics,09/28/2009,Warning Letter,72706,2009-09-28,Advantage Communications Enterprises,True,False,False,False,False
3005065639,"Zanzibar Cafe, Inc.",California,United States,Food/Cosmetics,09/28/2009,Warning Letter,74209,2009-09-28,"Zanzibar Cafe, Inc.",True,False,False,False,False
2647415,Trans-Caribbean Dairy Corporation dba St. Thomas Dairies,Virgin Islands,United States,Food/Cosmetics,09/25/2009,Warning Letter,71543,2009-09-25,Trans-Caribbean Dairy Corporation dba St. Thomas Dairies,True,False,False,False,False
3007512158,"Platinum Strategies, Inc.",Indiana,United States,Drugs,09/23/2009,Warning Letter,69063,2009-09-23,"Platinum Strategies, Inc.",True,False,True,False,True
1000135693,"Reser's Fine Foods, Inc. dba Fresh Creative Foods",California,United States,Food/Cosmetics,09/23/2009,Warning Letter,69364,2009-09-23,"Reser's Fine Foods, Inc. dba Fresh Creative Foods",True,False,False,False,False
3004154685,"Mountain Meadow Herbs, Inc.",Montana,United States,Food/Cosmetics,09/21/2009,Warning Letter,66764,2009-09-21,"Mountain Meadow Herbs, Inc.",True,False,False,False,False
3004750704,AMO Uppsala AB,-,Sweden,Devices,09/18/2009,Warning Letter,68104,2009-09-18,AMO Uppsala AB,True,True,False,False,True
3002690679,"Mu Kung Hwa Oriental Food, Llc",Washington,United States,Food/Cosmetics,09/15/2009,Warning Letter,66683,2009-09-15,"Mu Kung Hwa Oriental Food, Llc",True,False,False,False,False
1283402,"John M. Kirkwood, MD",Pennsylvania,United States,Biologics,09/15/2009,Warning Letter,70263,2009-09-15,"John M. Kirkwood, MD",True,False,False,True,True
3006788838,Kohinoor Foods USA Inc,New Jersey,United States,Food/Cosmetics,09/15/2009,Warning Letter,73423,2009-09-15,Kohinoor Foods USA Inc,True,False,False,False,False
3007538401,Pyramid Sprouters,Minnesota,United States,Food/Cosmetics,09/14/2009,Warning Letter,68723,2009-09-14,Pyramid Sprouters,True,False,False,False,False
3007210540,Bioniche Pharma Group,Illinois,United States,Drugs,09/14/2009,Warning Letter,70843,2009-09-14,Bioniche Pharma Group,True,False,True,False,True
2939582,"Setton Pistachio of Terra Bella, Inc.",California,United States,Food/Cosmetics,09/14/2009,Warning Letter,72103,2009-09-14,"Setton Pistachio of Terra Bella, Inc.",True,False,False,False,False
3007820942,Viraban,Louisiana,United States,Drugs,09/14/2009,Warning Letter,75564,2009-09-14,Viraban,True,False,True,False,True
3007821731,"SKW Ventures, LLC",California,United States,Drugs,09/14/2009,Warning Letter,75664,2009-09-14,"SKW Ventures, LLC",True,False,True,False,True
1000113219,Neubauer Hyperbaric Neurologic Center Inc,Florida,United States,Devices,09/11/2009,Warning Letter,62886,2009-09-11,Neubauer Hyperbaric Neurologic Center Inc,True,True,False,False,True
3007261430,Schlegel Dairy Farms Inc,Ohio,United States,Veterinary,09/11/2009,Warning Letter,68103,2009-09-11,Schlegel Dairy Farms Inc,True,False,False,False,False
2381321,Luv N' Care Ltd,Louisiana,United States,Devices,09/11/2009,Warning Letter,70124,2009-09-11,Luv N' Care Ltd,True,True,False,False,True
3002758804,La Hacienda Tortilleria Inc,Tennessee,United States,Food/Cosmetics,09/11/2009,Warning Letter,71223,2009-09-11,La Hacienda Tortilleria Inc,True,False,False,False,False
1219395,EG America,Massachusetts,United States,Food/Cosmetics,09/11/2009,Warning Letter,72343,2009-09-11,EG America,True,False,False,False,False
3007753771,"NETPRODUCTSTORE INC, DBA Afton Communications",California,United States,Devices,09/11/2009,Warning Letter,73083,2009-09-11,"NETPRODUCTSTORE INC, DBA Afton Communications",True,True,False,False,True
2648727,"Customed, Inc.",Puerto Rico,United States,Devices,09/11/2009,Warning Letter,74243,2009-09-11,"Customed, Inc.",True,True,False,False,True
1417572,Baxter Healthcare Corporation,Illinois,United States,Biologics,09/10/2009,Warning Letter,59962,2009-09-10,Baxter Healthcare Corporation,True,False,False,True,True
3003716097,Union Broker Ltd.,Indiana,United States,Food/Cosmetics,09/10/2009,Warning Letter,65784,2009-09-10,Union Broker Ltd.,True,False,False,False,False
3002930128,"Pelican Packers, Inc.",Washington,United States,Food/Cosmetics,09/10/2009,Warning Letter,68963,2009-09-10,"Pelican Packers, Inc.",True,False,False,False,False
3007113962,Henry J. Ferris,New York,United States,Veterinary,09/09/2009,Warning Letter,60645,2009-09-09,Henry J. Ferris,True,False,False,False,False
3007392307,Francis J. Szarek,New York,United States,Veterinary,09/09/2009,Warning Letter,62143,2009-09-09,Francis J. Szarek,True,False,False,False,False
1115529,Lavale Wholesale Foods LLC,Maryland,United States,Food/Cosmetics,09/09/2009,Warning Letter,70164,2009-09-09,Lavale Wholesale Foods LLC,True,False,False,False,False
1623891,Olam Chile Peppers LLC,New Mexico,United States,Food/Cosmetics,09/09/2009,Warning Letter,70743,2009-09-09,Olam Chile Peppers LLC,True,False,False,False,False
3007588643,LLOYD T. SMITH & SONS,New York,United States,Veterinary,09/09/2009,Warning Letter,73084,2009-09-09,LLOYD T. SMITH & SONS,True,False,False,False,False
1940465,"Consolidated Chemical, Inc",Missouri,United States,Drugs,09/08/2009,Injunction,72,2009-09-08,"Consolidated Chemical, Inc",False,False,True,False,True
3006788920,"Pressure Tech, Inc.",New York,United States,Devices,09/04/2009,Warning Letter,64683,2009-09-04,"Pressure Tech, Inc.",True,True,False,False,True
3002807035,Gambro Dialysatoren GmbH,-,Germany,Devices,09/04/2009,Warning Letter,74544,2009-09-04,Gambro Dialysatoren GmbH,True,True,False,False,True
3004058712,Pantheon Research,California,United States,Devices,09/03/2009,Warning Letter,68043,2009-09-03,Pantheon Research,True,True,False,False,True
3007769219,"Supplements To WeightLoss, LLC",Maryland,United States,Food/Cosmetics,09/03/2009,Warning Letter,73523,2009-09-03,"Supplements To WeightLoss, LLC",True,False,False,False,False
3003322232,Beekman LLC,Massachusetts,United States,Food/Cosmetics,09/01/2009,Warning Letter,65963,2009-09-01,Beekman LLC,True,False,False,False,False
1619734,"W.H. Braum, Inc.",Oklahoma,United States,Veterinary,09/01/2009,Warning Letter,71243,2009-09-01,"W.H. Braum, Inc.",True,False,False,False,False
3005893178,"Therasage, LLC.",Texas,United States,Devices,08/31/2009,Warning Letter,54002,2009-08-31,"Therasage, LLC.",True,True,False,False,True
3004412646,J & L Dairy,Minnesota,United States,Veterinary,08/28/2009,Warning Letter,67663,2009-08-28,J & L Dairy,True,False,False,False,False
3007274928,HG Early Snyder Family Farm LLC,Kentucky,United States,Veterinary,08/28/2009,Warning Letter,72883,2009-08-28,HG Early Snyder Family Farm LLC,True,False,False,False,False
1520020,Marlen Manufacturing & Development Co.,Ohio,United States,Devices,08/28/2009,Warning Letter,74844,2009-08-28,Marlen Manufacturing & Development Co.,True,True,False,False,True
3006803588,"Folsom Metal Products, Inc.",Alabama,United States,Devices,08/27/2009,Warning Letter,58382,2009-08-27,"Folsom Metal Products, Inc.",True,True,False,False,True
3004121769,Very Fresh Juice Company,Ohio,United States,Food/Cosmetics,08/26/2009,Warning Letter,38598,2009-08-26,Very Fresh Juice Company,True,False,False,False,False
2000037054,Yon's Foods Llc,Minnesota,United States,Food/Cosmetics,08/26/2009,Warning Letter,71343,2009-08-26,Yon's Foods Llc,True,False,False,False,False
1270493,"Cooley Dickinson Hospital, Bb",Massachusetts,United States,Biologics,08/26/2009,Warning Letter,72083,2009-08-26,"Cooley Dickinson Hospital, Bb",True,False,False,True,True
3001329238,Evenflo Co Inc,Ohio,United States,Devices,08/25/2009,Warning Letter,61443,2009-08-25,Evenflo Co Inc,True,True,False,False,True
3006489197,"Washington Homeopathic Products, Inc.",West Virginia,United States,Drugs,08/25/2009,Warning Letter,61546,2009-08-25,"Washington Homeopathic Products, Inc.",True,False,True,False,True
3011423,"CHS Nutrition, Inc. (Hermiston)",Oregon,United States,Veterinary,08/25/2009,Warning Letter,63103,2009-08-25,"CHS Nutrition, Inc. (Hermiston)",True,False,False,False,False
3004744235,TIB MOLBIOL SYNTHESELABOR GMBH,-,Germany,Devices,08/25/2009,Warning Letter,72003,2009-08-25,TIB MOLBIOL SYNTHESELABOR GMBH,True,True,False,False,True
3002808125,"Sumitomo Chemical Co., Ltd.",-,Japan,Drugs,08/24/2009,Warning Letter,78184,2009-08-24,"Sumitomo Chemical Co., Ltd.",True,False,True,False,True
1019058,GCP Laboratories,Mississippi,United States,Drugs,08/21/2009,Warning Letter,57183,2009-08-21,GCP Laboratories,True,False,True,False,True
2425128,Pedinol Pharmacal Inc,New York,United States,Drugs,08/20/2009,Warning Letter,54642,2009-08-20,Pedinol Pharmacal Inc,True,False,True,False,True
2000046320,EFT Inc,California,United States,Food/Cosmetics,08/19/2009,Warning Letter,63305,2009-08-19,EFT Inc,True,False,False,False,False
3007152688,MCAA Land & Cattle LLC,Indiana,United States,Veterinary,08/19/2009,Warning Letter,67983,2009-08-19,MCAA Land & Cattle LLC,True,False,False,False,False
3000210254,Adelines Inc.,Tennessee,United States,Food/Cosmetics,08/19/2009,Warning Letter,68083,2009-08-19,Adelines Inc.,True,False,False,False,False
3005897288,Marketview Research,New Jersey,United States,Drugs,08/18/2009,Warning Letter,54662,2009-08-18,Marketview Research,True,False,True,False,True
3007483014,Mekt Llc,Florida,United States,Drugs,08/18/2009,Warning Letter,54662,2009-08-18,Mekt Llc,True,False,True,False,True
1000149897,"Meditrend, Inc.",New Mexico,United States,Drugs,08/18/2009,Warning Letter,58083,2009-08-18,"Meditrend, Inc.",True,False,True,False,True
1023013,"Dee Cee Laboratories, Inc",Tennessee,United States,Drugs,08/18/2009,Warning Letter,58084,2009-08-18,"Dee Cee Laboratories, Inc",True,False,True,False,True
3005868234,Geromatrix Nutraceutical Corporation,Florida,United States,Drugs,08/18/2009,Warning Letter,67003,2009-08-18,Geromatrix Nutraceutical Corporation,True,False,True,False,True
1000115743,"Core Products International, Inc.",Wisconsin,United States,Drugs,08/18/2009,Warning Letter,67043,2009-08-18,"Core Products International, Inc.",True,False,True,False,True
3007670366,BioCentric Labs Inc,Colorado,United States,Drugs,08/18/2009,Warning Letter,67045,2009-08-18,BioCentric Labs Inc,True,False,True,False,True
3007670350,Progressive Emu Inc,Alabama,United States,Drugs,08/18/2009,Warning Letter,67046,2009-08-18,Progressive Emu Inc,True,False,True,False,True
1000118068,"Galderma Laboratories, L.P.",Texas,United States,Drugs,08/18/2009,Warning Letter,68363,2009-08-18,"Galderma Laboratories, L.P.",True,False,True,False,True
1036365,"Hill Dermaceuticals, Inc.",Florida,United States,Drugs,08/18/2009,Warning Letter,69923,2009-08-18,"Hill Dermaceuticals, Inc.",True,False,True,False,True
3007513199,"Continuum Health Partners , Inc.",New York,United States,Biologics,08/17/2009,Warning Letter,68512,2009-08-17,"Continuum Health Partners , Inc.",True,False,False,True,True
3005585387,Allergon Inc,California,United States,Drugs,08/17/2009,Warning Letter,68863,2009-08-17,Allergon Inc,True,False,True,False,True
3004252912,MICA  BY  THE SEA,-,Philippines,Food/Cosmetics,08/14/2009,Warning Letter,66404,2009-08-14,MICA BY THE SEA,True,False,False,False,False
